count_products,count_orders,sum_price,count_reviews,mean_review_score,last_order_purchase_dttm
1,1,157.77,1,4.0,2018-01-30 16:55:06
2,1,137.8,1,5.0,2018-01-18 14:04:16
1,1,150.0,1,4.0,2017-11-19 16:38:23
1,1,59.9,1,3.0,2017-08-11 18:32:57
1,1,90.0,1,1.0,2018-08-04 12:49:06
1,1,120.0,1,4.0,2017-08-09 14:03:32
1,1,79.0,1,5.0,2017-12-09 16:36:54
1,1,49.0,1,1.0,2017-11-24 18:50:16
1,1,27.99,1,5.0,2018-06-13 09:29:02
1,1,84.99,1,1.0,2018-03-01 02:46:15
2,1,121.9,1,5.0,2018-01-31 14:25:28
1,1,178.0,1,1.0,2018-01-29 17:59:45
1,1,99.0,1,5.0,2018-07-16 19:40:09
1,1,99.9,1,5.0,2018-05-07 17:32:05
1,1,21.9,1,5.0,2017-07-29 12:18:53
1,1,139.0,1,5.0,2018-06-09 18:56:00
1,1,120.0,1,5.0,2018-04-16 01:06:03
1,1,65.0,1,1.0,2018-03-19 16:35:43
1,1,149.9,1,5.0,2018-03-05 08:54:59
1,1,29.97,1,5.0,2017-09-06 16:35:32
1,1,134.9,1,2.0,2017-05-31 15:13:26
2,1,434.16,1,2.0,2018-03-18 14:15:09
1,1,150.24,1,4.0,2017-08-15 23:41:01
1,1,119.9,1,5.0,2018-04-15 20:21:25
1,1,83.6,1,4.0,2018-05-18 14:36:21
1,1,37.9,1,5.0,2018-01-15 13:35:43
1,1,122.99,1,5.0,2017-12-01 09:53:57
1,1,155.0,1,5.0,2018-08-15 10:59:22
1,1,120.0,1,5.0,2017-07-20 18:10:20
1,1,34.0,1,1.0,2018-08-12 12:13:28
1,1,69.9,1,5.0,2017-12-04 16:54:08
1,1,374.5,1,4.0,2018-02-14 20:14:51
1,1,49.95,1,5.0,2017-07-23 03:38:39
1,1,200.0,1,5.0,2018-08-14 13:23:54
1,1,99.99,1,5.0,2018-08-06 19:27:20
1,1,34.9,1,5.0,2017-07-31 17:36:20
1,1,93.0,1,4.0,2018-08-20 21:38:56
1,1,117.8,1,5.0,2018-02-28 14:45:36
1,1,249.9,1,1.0,2018-05-15 13:18:27
1,1,169.39,1,5.0,2017-10-06 19:38:37
1,1,49.0,1,5.0,2017-11-12 14:25:16
1,1,82.99,1,3.0,2017-12-27 18:30:27
1,1,194.0,1,5.0,2018-08-10 14:09:09
1,1,289.99,1,5.0,2017-11-09 09:37:49
1,1,49.9,1,5.0,2018-04-25 08:57:16
1,1,49.99,1,5.0,2017-03-16 20:10:03
1,1,778.0,1,5.0,2017-09-01 21:44:28
1,1,229.99,1,2.0,2018-02-22 19:41:23
1,1,99.9,1,4.0,2016-10-04 13:30:13
1,1,159.99,1,5.0,2017-09-10 19:25:55
1,1,19.97,1,5.0,2018-04-18 11:12:39
1,1,35.9,1,5.0,2018-05-10 14:57:43
1,1,145.5,1,5.0,2018-01-16 09:07:17
2,1,220.64,1,3.0,2018-06-06 19:24:54
1,1,14.9,1,5.0,2018-08-23 21:19:11
1,1,295.9,1,4.0,2018-04-27 22:31:02
1,1,78.0,1,4.0,2018-04-10 18:27:06
3,3,82.88,3,4.666666666666667,2017-10-23 11:49:48
1,1,118.0,1,5.0,2018-05-11 06:57:08
1,1,185.4,1,2.0,2017-04-19 09:25:15
1,1,45.0,1,5.0,2018-08-21 08:45:43
1,1,18.9,1,5.0,2017-04-25 19:42:32
1,1,34.9,1,4.0,2017-05-23 19:02:00
1,1,23.5,1,1.0,2017-11-20 18:34:17
1,1,117.9,1,4.0,2018-04-27 19:44:10
1,1,27.99,1,1.0,2017-11-19 08:16:33
1,1,50.0,1,4.0,2017-09-29 14:44:17
1,1,199.0,1,5.0,2017-04-30 15:00:56
1,1,169.9,1,4.0,2018-02-19 18:49:41
1,1,87.9,1,5.0,2017-01-19 11:47:55
1,1,99.9,1,5.0,2018-04-30 12:13:31
1,1,89.9,1,4.0,2017-03-29 15:06:02
1,1,104.9,1,5.0,2017-11-28 15:39:03
1,1,219.94,1,5.0,2017-12-29 04:22:28
1,1,189.9,1,4.0,2017-09-03 13:14:37
1,1,80.49,1,5.0,2018-08-16 15:38:33
1,1,77.9,1,1.0,2017-07-04 21:05:59
1,1,819.0,1,1.0,2018-05-25 19:21:38
1,1,89.9,1,3.0,2017-12-04 21:30:05
3,3,137.46,3,3.0,2018-07-14 23:50:02
1,1,139.9,1,1.0,2017-10-03 19:04:04
1,1,492.0,1,1.0,2018-06-11 21:49:01
1,1,109.99,1,3.0,2018-04-25 15:59:08
1,1,295.0,1,4.0,2018-04-25 22:39:35
1,1,225.0,1,5.0,2018-01-23 01:38:01
1,1,17.99,1,1.0,2018-05-07 16:05:05
1,1,77.94,1,5.0,2017-08-23 12:12:27
1,1,159.49,1,2.0,2018-05-20 20:32:16
1,1,89.15,1,4.0,2017-05-29 15:47:51
1,1,134.9,1,4.0,2017-02-14 10:16:46
1,1,149.0,1,1.0,2018-01-04 01:49:03
1,1,39.99,1,4.0,2018-07-05 16:40:36
1,1,44.99,1,4.0,2018-02-17 15:49:54
1,1,159.9,1,5.0,2018-05-04 15:12:44
1,1,12.3,1,5.0,2018-01-18 10:20:43
1,1,52.82,1,5.0,2018-06-09 14:08:25
1,1,50.9,1,4.0,2017-04-01 19:22:17
1,1,139.8,1,5.0,2018-01-05 22:38:43
1,1,134.9,1,3.0,2017-07-22 10:04:24
1,1,24.9,1,3.0,2018-04-03 19:49:05
1,1,117.0,1,5.0,2018-03-01 12:43:37
1,1,660.45,1,1.0,2017-10-25 15:07:24
1,1,69.99,1,4.0,2018-08-10 12:30:45
2,1,358.92,1,2.0,2017-09-21 14:14:40
2,2,144.21,2,4.0,2018-03-12 19:24:17
1,1,159.9,1,3.0,2017-06-18 12:59:55
1,1,119.94,1,5.0,2017-07-16 18:06:40
1,1,125.0,1,5.0,2018-06-13 12:40:46
1,1,10.75,1,5.0,2017-07-23 23:42:41
3,1,414.70000000000005,1,1.0,2017-12-08 09:38:19
1,1,99.9,1,2.0,2017-08-25 19:12:06
1,1,99.8,1,5.0,2017-10-29 23:40:09
1,1,45.0,1,4.0,2018-07-23 14:36:20
2,1,217.55,1,5.0,2018-06-24 13:38:07
1,1,109.9,1,4.0,2018-08-05 16:31:31
1,1,119.9,1,5.0,2017-09-15 21:42:01
1,1,159.96,1,5.0,2017-06-18 14:14:29
1,1,79.0,1,5.0,2018-03-05 14:27:58
1,1,138.0,1,3.0,2017-10-20 16:36:14
1,1,99.9,1,5.0,2018-06-28 13:41:55
1,1,284.9,1,5.0,2018-02-17 20:47:44
1,1,39.52,1,5.0,2018-03-10 00:15:34
1,1,429.9,1,5.0,2018-05-23 14:51:24
1,1,139.9,1,1.0,2017-05-14 21:00:40
1,1,69.9,1,5.0,2017-02-21 17:44:37
1,1,19.0,1,5.0,2018-05-22 22:16:29
1,1,1054.0,1,4.0,2018-04-17 13:24:37
1,1,130.0,1,5.0,2018-01-17 18:05:22
1,1,49.9,1,1.0,2018-08-03 17:13:19
1,1,64.99,1,5.0,2018-01-06 16:41:41
1,1,99.8,1,4.0,2017-12-04 20:06:04
1,1,56.99,1,4.0,2017-04-15 11:44:00
1,1,149.9,1,5.0,2018-01-23 19:36:11
1,1,552.8,1,5.0,2018-02-07 14:58:06
1,1,109.9,1,5.0,2018-07-03 09:58:51
1,1,159.0,1,3.0,2018-04-19 17:24:28
1,1,134.85000000000002,1,5.0,2017-12-06 21:56:17
1,1,120.0,1,5.0,2018-05-15 22:18:51
1,1,388.0,1,2.0,2017-12-09 13:02:33
1,1,89.18,1,5.0,2018-02-15 23:27:21
1,1,139.0,1,4.0,2017-09-13 02:25:19
1,1,139.99,1,5.0,2018-06-18 16:29:28
1,1,49.0,1,5.0,2017-03-19 10:13:18
1,1,12.5,1,5.0,2018-06-22 15:14:28
1,1,48.9,1,4.0,2017-10-13 10:59:41
1,1,124.99,1,5.0,2018-01-20 15:31:21
1,1,167.0,1,1.0,2017-08-01 13:53:59
1,1,169.9,1,3.0,2018-06-11 20:10:38
1,1,40.0,1,5.0,2017-08-23 12:21:06
1,1,135.0,1,5.0,2018-03-10 21:02:42
1,1,90.0,1,5.0,2018-08-14 13:05:06
2,1,33.8,1,5.0,2017-09-19 07:53:29
1,1,99.99,1,5.0,2017-11-24 20:20:45
1,1,49.9,1,5.0,2017-12-01 15:22:27
1,1,129.0,1,2.0,2018-03-22 15:15:26
1,1,65.0,1,3.0,2017-11-25 19:13:23
1,1,114.99,1,4.0,2018-04-24 10:15:21
1,1,99.9,1,5.0,2018-05-08 17:10:08
1,1,65.5,1,1.0,2018-05-09 10:14:31
1,1,135.0,1,5.0,2018-05-06 21:42:44
1,1,68.34,1,5.0,2018-06-15 11:23:43
1,1,169.76,1,5.0,2017-09-16 17:56:07
1,1,97.9,1,2.0,2017-09-09 14:19:13
1,1,114.9,1,4.0,2018-04-25 21:21:53
1,1,78.0,1,5.0,2018-06-10 12:11:41
1,1,97.99,1,3.0,2017-06-10 22:04:51
1,1,193.99,1,4.0,2018-06-07 19:42:40
1,1,149.9,1,5.0,2018-05-16 11:07:08
1,1,32.0,1,1.0,2017-10-04 21:40:39
1,1,129.0,1,4.0,2018-04-12 11:30:39
1,1,75.0,1,4.0,2018-08-08 08:46:02
1,1,25.99,1,1.0,2017-11-18 23:10:58
1,1,49.9,1,5.0,2018-01-19 11:24:21
1,1,24.9,1,5.0,2017-07-03 18:04:57
1,1,79.0,1,3.0,2017-12-30 20:08:42
1,1,19.9,1,4.0,2018-02-26 19:06:58
1,1,37.5,1,5.0,2018-08-21 19:13:36
1,1,227.99,1,2.0,2018-02-11 17:49:44
1,1,45.0,1,5.0,2017-09-09 20:32:30
1,1,49.99,1,3.0,2017-05-26 18:09:32
1,1,70.0,1,1.0,2018-06-30 18:45:47
1,1,53.99,1,4.0,2018-01-30 16:08:08
1,1,249.99,1,4.0,2017-12-07 15:06:16
2,1,158.99,1,1.0,2016-10-05 17:21:29
1,1,899.99,1,5.0,2017-09-05 09:45:57
1,1,99.9,1,5.0,2018-06-26 10:52:43
1,1,64.99,1,4.0,2018-07-18 10:14:56
1,1,359.9,1,5.0,2017-11-14 09:41:18
1,1,59.0,1,5.0,2018-06-25 12:24:51
1,1,199.99,1,5.0,2017-07-13 11:22:10
1,1,144.5,1,4.0,2018-06-28 15:59:34
1,1,197.0,1,5.0,2017-08-28 19:37:57
1,1,34.9,1,1.0,2017-02-28 14:56:37
1,1,139.99,1,5.0,2018-02-09 17:04:24
6,3,262.88,3,5.0,2017-04-18 09:46:40
1,1,13.65,1,5.0,2018-01-11 22:10:13
1,1,27.9,1,5.0,2018-06-13 09:22:36
1,1,488.0,1,4.0,2018-07-31 23:34:53
1,1,158.0,1,1.0,2017-05-10 18:31:51
1,1,86.99,1,5.0,2017-10-11 19:11:12
1,1,84.0,1,5.0,2017-10-31 10:44:55
1,1,199.99,1,5.0,2017-04-29 18:32:22
1,1,69.9,1,5.0,2017-12-19 13:50:02
1,1,7.9,1,5.0,2017-12-06 21:42:47
1,1,192.99,1,2.0,2018-03-04 18:43:35
2,2,95.9,3,5.0,2017-06-07 14:10:15
2,1,216.99,1,2.0,2018-04-22 19:42:32
2,1,179.94,1,5.0,2018-04-30 14:04:18
1,1,37.0,1,4.0,2018-04-09 16:35:21
1,1,79.99,1,5.0,2017-11-28 08:57:24
1,1,399.0,1,2.0,2017-12-02 21:01:30
1,1,379.08,1,4.0,2017-06-09 12:20:15
1,1,129.9,1,5.0,2018-07-16 17:21:08
1,1,159.99,1,5.0,2017-08-28 19:24:55
1,1,1199.0,1,4.0,2018-05-12 18:33:49
1,1,128.8,1,5.0,2018-05-14 22:18:18
1,1,55.0,1,5.0,2017-11-16 00:03:35
1,1,274.99,1,5.0,2017-09-20 12:37:35
1,1,57.0,1,4.0,2018-05-05 10:23:10
1,1,600.0,1,4.0,2018-04-05 15:59:54
1,1,281.99,1,5.0,2017-11-27 19:24:52
1,1,559.0,1,4.0,2017-12-18 20:49:53
1,1,85.0,1,4.0,2018-04-27 14:28:05
1,1,34.9,1,5.0,2018-06-13 09:29:19
1,1,164.9,1,3.0,2017-12-10 12:38:32
1,1,19.99,1,4.0,2018-04-03 22:20:20
1,1,149.9,1,1.0,2018-03-06 14:16:41
1,1,53.9,1,5.0,2018-04-18 08:19:13
1,1,49.0,1,5.0,2017-11-26 15:45:16
1,1,295.0,1,5.0,2018-02-22 16:44:49
1,1,47.9,1,5.0,2018-06-07 12:05:36
1,1,199.0,1,5.0,2018-08-07 14:48:36
1,1,176.5,1,5.0,2018-04-02 21:00:48
1,1,58.9,1,3.0,2018-03-07 20:42:01
1,1,34.7,1,5.0,2017-09-11 15:17:10
1,1,45.9,1,5.0,2017-11-13 21:39:20
1,1,308.8,1,4.0,2018-01-17 20:41:09
1,1,64.89,1,3.0,2017-12-01 16:32:52
1,1,107.8,1,1.0,2017-05-08 23:20:58
1,1,135.0,1,5.0,2018-01-29 21:51:44
1,1,113.0,1,5.0,2018-02-07 12:09:45
1,1,219.9,1,5.0,2017-04-23 16:59:34
1,1,49.9,1,5.0,2018-01-08 20:38:46
1,1,119.0,1,5.0,2018-08-09 16:22:59
1,1,129.99,1,5.0,2017-06-11 09:46:11
1,1,67.9,1,5.0,2018-01-15 23:58:47
1,1,105.0,1,5.0,2018-08-13 15:43:16
1,1,654.99,1,2.0,2018-06-26 13:21:07
1,1,89.9,1,1.0,2017-06-25 16:47:48
1,1,149.0,1,5.0,2017-07-01 16:58:53
1,1,12.98,1,3.0,2017-04-17 07:42:23
1,1,599.0,1,3.0,2017-12-06 19:26:02
1,1,69.9,1,5.0,2018-03-02 19:38:26
1,1,49.9,1,5.0,2017-08-24 17:13:53
1,1,38.5,1,1.0,2017-11-25 13:35:19
1,1,213.98,1,2.0,2018-01-26 13:22:09
1,1,299.99,1,4.0,2017-11-17 21:13:18
1,1,129.9,1,5.0,2018-02-09 20:09:48
1,1,69.9,1,4.0,2018-01-08 15:16:33
1,1,104.0,1,5.0,2017-10-02 16:29:42
1,1,267.96,1,1.0,2018-07-14 20:21:30
1,1,109.9,1,1.0,2018-02-23 14:21:10
1,1,6.0,1,5.0,2018-05-21 16:42:29
1,1,124.44,1,4.0,2017-06-18 16:13:28
2,1,48.89,1,1.0,2017-10-18 23:24:58
1,1,89.9,1,5.0,2017-10-22 16:11:23
1,1,233.0,1,4.0,2017-06-24 13:24:53
1,1,105.9,1,5.0,2017-06-30 14:29:09
1,1,69.9,1,4.0,2018-01-17 16:32:43
1,1,149.65,1,5.0,2018-04-04 13:42:30
1,1,74.99,1,4.0,2018-08-21 17:00:16
2,1,348.9,1,5.0,2017-10-05 20:21:44
1,1,125.0,1,5.0,2018-01-04 23:13:02
1,1,119.9,1,5.0,2017-11-29 18:15:50
1,1,16.72,1,5.0,2017-09-06 17:15:02
1,1,29.99,1,5.0,2018-02-16 08:18:51
1,1,120.0,1,4.0,2018-05-17 16:39:34
1,1,74.9,1,5.0,2018-04-22 20:32:00
5,2,97.58999999999999,2,5.0,2018-08-13 13:03:17
1,1,699.99,1,4.0,2017-10-16 10:45:33
1,1,59.9,1,5.0,2017-07-15 19:04:02
3,2,167.9,2,3.0,2018-03-20 09:24:44
1,1,41.0,1,4.0,2018-01-12 20:14:48
1,1,119.99,1,5.0,2017-08-03 01:10:03
1,1,56.0,1,5.0,2018-02-20 15:59:26
1,1,19.74,1,5.0,2017-11-30 00:07:35
1,1,38.9,1,4.0,2017-11-24 00:10:14
1,1,169.9,1,5.0,2017-02-17 15:00:56
1,1,149.9,1,5.0,2016-10-04 13:16:57
1,1,597.9,1,1.0,2018-01-17 12:43:08
1,1,50.0,1,1.0,2018-04-18 16:29:31
1,1,59.9,1,5.0,2017-03-23 17:49:49
1,1,1299.0,1,1.0,2017-01-26 09:50:17
2,1,54.98,1,5.0,2017-12-20 13:01:13
1,1,64.99,1,5.0,2017-10-17 10:42:30
1,1,250.0,1,5.0,2018-06-06 22:11:27
1,1,58.9,1,5.0,2018-06-16 10:02:52
1,1,185.9,1,4.0,2018-05-16 18:22:05
1,1,79.9,1,3.0,2018-07-19 17:08:41
1,1,24.99,1,4.0,2018-06-19 22:20:34
1,1,33.0,1,4.0,2018-04-13 11:09:18
1,1,84.0,1,5.0,2018-04-01 18:59:31
1,1,42.57,1,1.0,2017-09-21 10:50:01
1,1,14.9,1,5.0,2018-05-15 07:44:46
1,1,59.98,1,4.0,2017-11-16 15:50:27
1,1,134.9,1,5.0,2017-06-04 13:30:16
1,1,59.9,1,5.0,2018-02-22 19:13:33
1,1,249.9,1,4.0,2018-06-25 11:55:41
1,2,459.0,2,3.0,2018-08-21 14:30:46
1,1,14.0,1,5.0,2017-06-05 22:43:39
1,1,19.99,1,4.0,2018-04-07 11:00:35
1,1,89.9,1,5.0,2017-12-06 13:31:03
1,1,89.15,1,5.0,2018-02-04 18:49:12
1,1,53.9,1,5.0,2018-05-14 20:04:56
1,1,245.0,1,1.0,2018-02-09 16:31:38
1,1,129.9,1,5.0,2018-03-20 16:41:37
1,1,22.9,1,3.0,2017-10-11 11:05:30
2,1,209.89,1,1.0,2017-06-20 16:12:23
1,1,138.0,1,1.0,2018-02-24 18:03:19
1,1,98.99,1,5.0,2018-08-16 15:02:07
1,1,97.9,1,4.0,2018-03-22 18:32:34
1,1,28.9,1,4.0,2018-02-24 08:04:36
1,1,56.99,1,5.0,2017-07-17 18:19:50
1,1,59.9,1,5.0,2017-09-05 15:56:01
1,1,62.5,1,5.0,2018-01-03 21:01:05
1,1,334.9,1,5.0,2018-01-18 23:19:22
1,1,9.99,1,3.0,2017-10-16 17:27:35
1,1,495.0,1,5.0,2017-08-10 18:18:04
1,1,575.5,1,5.0,2017-08-07 16:06:52
1,1,550.0,1,5.0,2017-08-12 16:59:16
1,1,99.9,1,5.0,2018-03-16 10:22:33
2,2,252.7,2,5.0,2017-08-25 11:16:05
1,1,29.99,1,5.0,2017-12-16 23:06:17
1,1,150.0,1,4.0,2018-04-21 18:08:42
1,1,59.9,1,5.0,2017-08-27 19:26:46
1,1,99.0,1,5.0,2017-09-26 18:04:37
1,1,64.0,1,4.0,2018-06-21 09:15:14
1,1,61.99,1,1.0,2018-03-28 19:03:39
1,1,47.2,1,1.0,2018-02-03 17:08:22
1,1,58.9,1,5.0,2017-11-29 10:48:04
1,1,110.32,1,5.0,2018-07-25 23:58:25
1,1,59.8,1,5.0,2017-05-17 23:17:29
1,1,35.0,1,2.0,2018-04-05 09:58:12
1,1,165.6,1,5.0,2018-03-31 08:38:21
1,1,56.0,1,5.0,2018-01-30 19:41:32
1,1,69.99,1,5.0,2017-07-16 12:11:22
1,1,49.97,1,5.0,2017-12-12 12:51:06
1,1,229.99,1,5.0,2017-08-23 18:31:06
1,1,91.0,1,5.0,2017-04-25 16:48:18
1,1,49.2,1,5.0,2017-06-08 15:13:28
1,1,149.0,1,5.0,2017-08-15 22:47:10
1,1,2.2,1,5.0,2018-08-25 21:20:50
1,1,299.89,1,5.0,2018-04-28 16:17:34
1,2,293.70000000000005,2,3.0,2018-01-23 23:24:25
1,1,179.9,1,5.0,2018-01-08 13:00:00
1,1,32.9,1,4.0,2017-11-21 19:48:09
1,1,120.0,1,4.0,2018-02-26 10:34:45
1,1,299.0,1,5.0,2018-04-27 13:40:51
1,1,94.9,1,5.0,2017-05-09 21:15:21
1,1,28.99,1,5.0,2018-03-17 00:03:12
1,1,259.0,1,5.0,2018-06-23 18:20:02
1,1,91.8,1,1.0,2018-01-24 19:21:55
1,1,68.49,1,5.0,2018-04-17 05:53:21
1,1,84.99,1,2.0,2017-09-01 18:21:43
1,1,215.0,1,5.0,2018-02-13 19:22:25
1,1,330.0,1,4.0,2018-06-21 21:24:28
1,1,59.99,1,5.0,2018-01-15 17:24:30
1,1,749.0,1,5.0,2017-05-13 11:44:27
1,1,87.9,1,4.0,2018-07-03 12:20:30
1,1,65.0,1,5.0,2017-08-03 18:36:41
1,1,636.0,1,5.0,2017-01-06 23:31:23
2,2,599.8,2,5.0,2017-03-01 12:54:25
2,1,124.0,1,1.0,2017-11-09 08:27:57
2,1,179.8,1,5.0,2017-08-11 18:47:41
1,1,39.98,1,1.0,2017-04-20 15:40:58
1,1,279.9,1,1.0,2018-02-09 14:59:24
1,1,29.8,1,2.0,2017-10-27 16:08:37
1,1,89.9,1,3.0,2017-11-24 19:54:51
1,1,189.99,1,5.0,2018-06-22 11:17:05
1,1,209.9,1,5.0,2017-07-18 21:15:19
1,1,139.0,1,5.0,2018-04-26 14:49:37
1,1,127.0,1,5.0,2018-06-18 20:50:11
1,1,47.99,1,5.0,2017-03-08 16:13:41
1,1,25.9,1,5.0,2017-02-07 18:01:15
1,1,31.5,1,4.0,2018-07-21 05:48:37
1,1,69.9,1,1.0,2017-08-02 10:20:03
1,1,89.9,1,5.0,2018-06-11 12:48:52
1,1,31.9,1,5.0,2017-05-27 10:47:47
1,1,59.9,1,5.0,2017-06-05 19:32:21
1,1,113.98,1,5.0,2017-07-18 17:05:16
1,1,59.9,1,5.0,2018-04-17 09:43:20
1,2,49.98,2,4.0,2018-03-24 09:43:16
1,1,69.0,1,4.0,2017-05-16 20:49:24
1,1,55.5,1,4.0,2017-02-06 15:02:59
1,1,138.52,1,5.0,2018-08-14 19:44:00
1,1,22.49,1,5.0,2018-06-10 19:01:57
1,1,250.0,1,5.0,2017-09-15 20:50:36
1,1,124.8,1,5.0,2017-08-16 19:55:22
1,1,58.0,1,5.0,2017-09-01 14:26:24
1,1,131.99,1,1.0,2018-05-04 19:51:38
1,1,59.9,1,3.0,2017-04-23 18:41:07
1,1,28.99,1,4.0,2017-12-06 22:04:36
1,1,279.99,1,4.0,2017-05-19 22:35:01
1,1,35.9,1,5.0,2018-06-20 21:22:15
1,1,32.9,1,3.0,2017-06-13 14:12:58
1,1,51.31,1,2.0,2018-07-10 13:42:04
1,1,69.9,1,4.0,2018-01-04 17:42:07
1,1,25.9,1,5.0,2018-01-26 14:22:27
1,1,54.99,1,5.0,2018-08-04 22:12:48
1,1,548.8,1,1.0,2018-05-09 20:53:45
1,1,224.9,1,1.0,2017-11-28 00:34:52
1,1,180.9,1,4.0,2018-07-03 22:53:45
1,1,12.9,1,5.0,2018-01-15 00:50:51
1,1,84.9,1,2.0,2017-11-24 22:21:21
2,2,308.0,2,5.0,2017-09-14 00:40:08
1,1,59.9,1,5.0,2017-08-07 08:56:15
1,1,119.9,1,5.0,2018-05-13 22:35:53
1,1,29.9,1,4.0,2017-09-26 21:12:04
1,1,290.0,1,1.0,2018-01-26 13:45:17
1,1,31.9,1,5.0,2017-10-19 15:46:52
1,1,149.0,1,2.0,2018-01-23 13:45:29
1,1,39.9,1,3.0,2017-07-14 11:35:02
1,1,200.0,1,3.0,2018-01-23 11:19:47
1,1,99.9,1,5.0,2018-06-08 19:09:59
1,1,67.9,1,5.0,2018-05-03 14:39:55
1,1,39.49,1,5.0,2018-07-02 16:30:35
1,1,318.0,1,3.0,2017-10-05 16:03:24
1,1,70.0,1,5.0,2018-03-13 13:28:42
1,1,220.64,1,5.0,2018-06-25 12:17:19
1,1,37.0,1,4.0,2018-05-15 09:49:19
1,1,59.9,1,5.0,2017-10-17 12:06:23
1,1,179.7,1,5.0,2017-09-14 22:29:56
1,1,43.99,1,5.0,2018-04-15 15:26:39
1,1,50.0,1,5.0,2017-09-13 14:27:11
1,1,149.0,1,1.0,2017-12-26 15:38:02
1,1,64.9,1,5.0,2018-03-18 21:00:44
1,1,109.9,1,5.0,2017-12-11 23:18:07
1,1,59.9,1,4.0,2017-06-28 13:03:15
1,1,79.0,1,5.0,2017-12-31 13:08:58
1,1,16.9,1,4.0,2018-01-15 20:24:42
1,1,49.9,1,5.0,2018-06-09 18:05:46
1,1,129.99,1,5.0,2017-07-06 11:24:40
1,1,49.9,1,5.0,2018-02-14 11:54:55
1,1,19.9,1,1.0,2018-03-31 00:41:42
1,1,37.5,1,5.0,2017-08-15 16:24:56
1,1,109.9,1,4.0,2017-05-06 14:07:21
2,2,883.99,2,2.5,2017-10-10 16:06:13
1,1,399.9,1,5.0,2017-08-03 13:00:11
1,1,508.72,1,4.0,2018-01-11 16:20:12
1,1,205.0,1,5.0,2017-06-28 14:01:45
1,1,99.96,1,5.0,2017-03-19 15:21:25
1,1,34.99,1,3.0,2018-01-18 10:07:52
1,1,149.0,1,3.0,2017-07-06 02:30:19
1,1,53.9,1,5.0,2017-12-06 16:18:06
1,1,199.8,1,5.0,2017-11-28 14:26:10
1,1,28.99,1,5.0,2018-06-17 13:08:55
1,1,80.0,1,5.0,2018-01-15 16:16:33
1,1,149.0,1,5.0,2018-02-06 18:44:42
1,1,200.0,1,5.0,2018-07-22 11:48:27
1,1,69.99,1,2.0,2018-07-18 11:10:20
1,1,99.56,2,5.0,2018-01-13 14:50:01
1,1,67.9,1,3.0,2017-08-21 10:23:21
1,1,110.0,1,5.0,2017-11-30 15:27:05
1,1,572.0,1,5.0,2017-08-13 16:29:32
1,1,257.9,1,5.0,2018-06-02 16:06:24
1,1,49.9,1,4.0,2017-06-23 20:43:32
1,1,49.0,1,1.0,2018-02-20 09:36:18
1,1,108.0,1,4.0,2017-12-05 10:40:02
1,1,57.8,1,1.0,2017-11-01 09:57:54
1,1,179.46,1,4.0,2017-11-24 10:59:58
1,1,45.0,1,5.0,2018-08-25 23:39:08
1,1,329.0,1,5.0,2017-07-31 15:18:44
1,1,881.6400000000001,1,1.0,2018-05-25 18:28:36
1,1,158.0,1,5.0,2018-08-18 07:58:16
1,1,24.99,1,5.0,2018-08-10 13:14:02
1,1,129.9,1,3.0,2017-05-05 16:46:28
3,3,231.3,3,3.6666666666666665,2018-07-17 01:02:33
1,1,20.3,1,5.0,2018-01-22 18:25:04
3,1,159.0,1,5.0,2018-08-16 09:00:13
1,1,164.0,1,5.0,2018-04-20 10:11:06
1,1,59.9,1,5.0,2017-04-17 14:31:01
1,1,79.99,1,5.0,2017-05-02 18:55:50
2,2,284.8,4,5.0,2017-02-22 21:56:02
1,1,39.9,1,5.0,2018-08-17 02:52:51
1,1,169.99,1,5.0,2018-06-04 17:19:36
1,1,149.9,1,4.0,2017-12-03 23:34:19
1,1,289.9,1,4.0,2017-08-03 08:40:25
1,1,110.32,1,4.0,2018-08-20 15:46:41
1,1,189.0,1,5.0,2017-12-18 02:11:38
1,1,13.65,1,5.0,2018-04-03 09:01:55
1,1,27.99,1,3.0,2018-05-12 09:06:10
1,1,14.0,1,4.0,2017-11-08 18:39:08
2,1,153.8,1,4.0,2017-03-16 11:41:41
2,2,187.9,2,3.0,2017-09-20 06:27:32
1,1,224.0,1,5.0,2018-06-03 10:21:00
1,1,89.99,1,5.0,2018-01-14 18:51:21
1,1,131.8,1,5.0,2018-07-30 11:19:13
1,1,59.99,1,5.0,2017-08-03 17:53:37
1,1,94.0,1,5.0,2018-07-26 07:30:43
1,1,122.99,1,5.0,2018-02-19 20:50:15
1,1,48.9,1,5.0,2018-05-07 23:45:58
1,1,128.8,1,3.0,2018-02-08 09:35:22
1,1,114.0,1,1.0,2018-03-10 21:53:11
1,1,33.2,1,5.0,2017-08-30 11:52:46
1,1,69.9,1,5.0,2018-05-20 13:38:25
1,1,29.9,1,5.0,2017-12-27 14:02:43
1,1,409.99,1,5.0,2017-09-09 16:03:59
1,2,179.98,2,3.0,2017-09-11 01:41:38
1,1,70.9,1,4.0,2018-03-26 14:32:23
1,1,119.94,1,5.0,2017-07-31 23:21:24
1,1,45.97,1,5.0,2018-07-17 20:20:46
4,2,212.0,2,5.0,2018-01-25 01:39:13
1,1,340.0,1,1.0,2018-07-03 18:09:59
1,1,826.0,1,1.0,2017-12-13 14:21:15
1,1,32.5,1,5.0,2018-01-17 21:01:21
