seller_id,2017,2018,absolute_growth,percentage_growth,seller_zip_code_prefix,mean_geolocation_lat,mean_geolocation_lng,total_sales
2be17df1c49978426251562096c3cc09,2032.1000000000004,132.9,-1899.2000000000003,-93.4599675212834,88704,-28.475921543742647,-49.01172864670753,2165.0000000000005
2bf28e311bba65237358230cabac3f15,0.0,294.0,294.0,inf,86047,-23.346965763755986,-51.17165906258636,294.0
2bf6a2c1e71bbd29a4ad64e6d3c3629f,18499.7,32129.200000000004,13629.500000000004,73.67416768920579,28615,-22.323794866229523,-42.51973077441476,50628.90000000001
2c00c85d30361cd2ced2969cffbbffa3,0.0,49.8,49.8,inf,31160,-19.878923245107323,-43.93150497890123,49.8
2c2c9832d1bb38c5b0034a3b47d313ee,0.0,49.9,49.9,inf,97050,-29.689436500143422,-53.79833260135037,49.9
2c3d56f92f360fb89d849b84e8f50eae,228.0,197.1,-30.900000000000006,-13.552631578947372,6420,-23.512218586332583,-46.89595803664041,425.1
2c43fb513632d29b3b58df74816f1b06,0.0,858.0,858.0,inf,30421,-19.937105985386673,-43.97631024306514,858.0
2c4c47cb51acd5ea5db5e0ae0e26542a,899.12,1676.7800000000002,777.6600000000002,86.49123587507788,15290,-21.06728750877154,-50.14440187114215,2575.9
2c538755f1ca9540af144f266e70df6c,0.0,334.99,334.99,inf,39801,-17.858065304878735,-41.495279214339966,334.99
2c54051840f19eca309a5423cf22df36,11.35,12.35,1.0,8.81057268722467,81830,-25.51720041685248,-49.26443347894971,23.7
2c9005d8043aff18b8557ffb7b13cda4,0.0,109.9,109.9,inf,29304,-20.85864952116389,-41.11688197001606,109.9
2c9e548be18521d1c43cde1c582c6de8,1234.1700000000003,4875.269999999998,3641.0999999999976,295.0241862952427,8752,-23.543394600163566,-46.262085681846166,6109.439999999998
2cb4700db635baa1c0d4f90ed27b6669,199.8,0.0,-199.8,-100.0,81070,-25.48933940885059,-49.303836794009264,199.8
2cb6eb1b7185064167657fa09f541105,0.0,1217.9,1217.9,inf,34710,-19.88048931872633,-43.90337735934445,1217.9
2cb98e27ce1c18abdb42209b34c382a7,0.0,62.49,62.49,inf,14085,-21.16589816646429,-47.79796917565806,62.49
2d20f1cd18725c91147da0791d498022,0.0,99.8,99.8,inf,86040,-23.338993599490653,-51.136186148711786,99.8
2d22fc3089eb907b29ebff50581fb472,0.0,317.70000000000005,317.70000000000005,inf,27972,-22.328101842833274,-41.764393619733724,317.70000000000005
2d2322d842118867781fc737e96d59a1,0.0,176.39999999999998,176.39999999999998,inf,5879,-23.688713388674564,-46.79261135376148,176.39999999999998
2d2c62bef4c8ba0dd74e0e228e808539,450.0,3299.0,2849.0,633.1111111111111,14096,-21.20131082333705,-47.7779524735565,3749.0
2d34636518ba88f5349b732fcf8ba2e4,0.0,150.0,150.0,inf,1039,-23.54137085777194,-46.639165288851196,150.0
2d378dbb39815785238c0139c7647fb7,1154.0,0.0,-1154.0,-100.0,89240,-26.24556370537885,-48.60788895849941,1154.0
2d42ebcda99fd55f6f4bc2f1ca035d50,0.0,921.5,921.5,inf,76400,-14.51847480665127,-49.14209708875238,921.5
2d50d6282f8aa2257819a77bfaa0efe0,1464.88,1888.6000000000001,423.72,28.92523619682159,14940,-21.757320637712766,-48.829743533437124,3353.4800000000005
2d518637f53161b973e01f56ea4bb88e,0.0,1219.8899999999999,1219.8899999999999,inf,2992,-23.448820684410215,-46.72876362629742,1219.8899999999999
2d8cfba3fcd3170555941605edaa196a,45.0,0.0,-45.0,-100.0,6080,-23.543532870600032,-46.78492157358007,45.0
2d9e8987a2ea5cf88dce330249043ff1,0.0,239.8,239.8,inf,15155,-20.88470930883423,-49.571920762950214,239.8
2dcf93836ae3ce0d7c93e2f10876467a,0.0,1443.8000000000004,1443.8000000000004,inf,12240,-23.224298357534778,-45.91320082089596,1443.8000000000004
2dd1fb6f0e42a2243b8a01e40cd41216,845.89,0.0,-845.89,-100.0,80240,-25.448990860825614,-49.28860985729242,845.89
2dee2ce60de9709b1a24083217181a1f,6290.499999999999,1494.0,-4796.499999999999,-76.249900643828,78552,-11.83455242799876,-55.508109883918124,7784.499999999999
2e0dba2da448400b1c11d7b4b22f32a4,235.87,0.0,-235.87,-100.0,9070,-23.64365536920469,-46.54636839196644,235.87
2e13c71026e1a39ba5cc1b86dcb679aa,190.0,3603.0,3413.0,1796.3157894736842,2265,-23.474254219342598,-46.592025360562616,3793.0
2e1a7d075abe038c1b2743005fe42ff1,586.9999999999999,779.7999999999998,192.79999999999995,32.84497444633732,3461,-23.56988247931966,-46.52553595691695,1366.7999999999997
2e1c9f22be269ef4643f826c9e650a52,5152.159999999989,7488.029999999986,2335.869999999997,45.33768361231021,4850,-23.747947364049548,-46.68180588603656,12640.189999999975
2e2f44824ab87a0cb961f68bf4073e7f,0.0,48.0,48.0,inf,82315,-25.412063650373128,-49.35638685367505,48.0
2e3be8a987a30d7544dbbda6861cc14e,1797.92,1153.94,-643.98,-35.81805642075287,30620,-19.98331916932688,-44.00137386328225,2951.86
2e7ea2aafec5835e781b21d6d1faf1f1,0.0,528.4,528.4,inf,2820,-23.452793107256145,-46.708985941812315,528.4
2e90cb1677d35cfe24eef47d441b7c87,4155.009999999999,9739.699999999984,5584.689999999985,134.40858144745707,2285,,,13894.709999999985
2ea0861cc19e94cad86438c984c52da4,0.0,165.6,165.6,inf,3731,-23.51086004925186,-46.53675954468527,165.6
2eb70248d66e0e3ef83659f71b244378,0.0,42628.61000000014,42628.61000000014,inf,13101,-22.9140200060427,-47.01353540823248,42628.61000000014
2ec6e37d992a95eaddb3369dcbcc76d9,159.8,0.0,-159.8,-100.0,91310,-30.04191923241926,-51.15143702712152,159.8
2ee0a0689f2f6a72f35a7cb6033f6e7e,272.0,0.0,-272.0,-100.0,19025,-22.100315101836674,-51.40735633783322,272.0
2eeb6531ee027a48d401e72bebdd87d3,38.699999999999996,0.0,-38.699999999999996,-100.0,12230,-23.224503345848692,-45.88784285021326,38.699999999999996
2ef086a599b597572aca4433b7ed6b3d,0.0,49.0,49.0,inf,89256,-26.481293919027955,-49.058517578119535,49.0
2f09f7d37a97956d11cc1a7cadd5262b,1825.0,0.0,-1825.0,-100.0,14090,-21.17989319210998,-47.78842912306861,1825.0
2f1e7b90e01d9f086cbcb301c0c3d406,59.0,0.0,-59.0,-100.0,89022,-26.947572578379823,-49.070726394118175,59.0
2f3d8b4c9e2ee165075331fea3f3095a,130.0,0.0,-130.0,-100.0,88107,-27.58221912591979,-48.6665819836296,130.0
2f4b0d3b9634b647d4edee577d7ebb7e,0.0,337.8999999999999,337.8999999999999,inf,2310,-23.472814658449078,-46.600729145013894,337.8999999999999
2f4b9d112bfa44a214bc6cef085d17c8,275.09000000000003,0.0,-275.09000000000003,-100.0,29600,-20.076821553002276,-41.12371138232125,275.09000000000003
2f73e04d12cdf0c945ded66bb3fcf6c7,980.0,379.0,-601.0,-61.3265306122449,29313,-20.83232137438696,-41.157260281263355,1359.0
2f74af7a0ee5636f12c2336f9fffed47,560.6999999999999,0.0,-560.6999999999999,-100.0,2376,-23.457618907473133,-46.62810512762747,560.6999999999999
2f9b7ce230a057a98a9f5df5893ee36c,141.82,0.0,-141.82,-100.0,6460,-23.498796088935535,-46.83305816446205,141.82
2fa13c8bd5705d279f7ed5cc9ec61c68,0.0,87.4,87.4,inf,4679,-23.67427925345723,-46.68190697391393,87.4
2fb25ab44bdbeae6a4d816e0d0c9d500,295.98,387.1,91.12,30.78586390972362,27274,-22.507733189998774,-44.12954335242709,683.08
2fdde51ad3e12f297da656d4fbd5d0b5,5803.0,0.0,-5803.0,-100.0,89228,-26.28013264016432,-48.79651786743283,5803.0
2ff6b7bff164ef05590a52734e1296da,569.9,1233.69,663.7900000000001,116.4748201438849,86060,-23.3124460473066,-51.17566618569717,1803.5900000000001
2ff97219cb8622eaf3cd89b7d9c09824,0.0,4429.000000000004,4429.000000000004,inf,13320,-23.20274626766997,-47.29586644694692,4429.000000000004
3076499bbc033a927bf4a8a41bcf7fd4,0.0,359.33000000000004,359.33000000000004,inf,15350,-20.685083174259983,-50.55462075520381,359.33000000000004
3078096983cf766a32a06257648502d1,5173.5999999999985,2921.8399999999997,-2251.759999999999,-43.52404515231173,13720,-21.582987429934295,-46.94775856933444,8095.439999999999
30829ded4523ab9224b93bc49a62c95f,0.0,6911.710000000001,6911.710000000001,inf,95360,-28.59670377443215,-51.78694608531579,6911.710000000001
3092c0b297aacfb4bb6e056ebe13b9b8,0.0,1623.9000000000005,1623.9000000000005,inf,7402,-23.396334781814478,-46.31470569541417,1623.9000000000005
30a2f535bb48308f991d0b9ad4a8c4bb,2695.0000000000023,2036.3000000000013,-658.700000000001,-24.441558441558453,13457,-22.767878146744998,-47.38550081126994,4731.300000000004
30a81d8cf85fb2ada1b1b094c9583a95,0.0,1245.4199999999998,1245.4199999999998,inf,3563,-23.546481275257452,-46.49189065896295,1245.4199999999998
30c7f28fd3a5897b2c82d152bb760c17,2178.27,0.0,-2178.27,-100.0,24020,-22.893701145563117,-43.12041784927662,2178.27
312ba1d77e9c332ef21f9598b7f64cd7,0.0,513.0,513.0,inf,7179,-23.404045959771743,-46.41877432373761,513.0
31344c16881c08a8a72c6d2eb29918c1,4937.8,4677.900000000001,-259.89999999999964,-5.263477662116722,36500,-21.117760548690043,-42.94287086370393,9615.7
31561f325664a8a7aba4c8d0c3a9b3db,0.0,2702.190000000001,2702.190000000001,inf,3287,-23.595498020056482,-46.53310582777932,2702.190000000001
318f287a62ab7ac10b703ac37435a231,1426.98,1090.5,-336.48,-23.579867972921832,4773,-23.682247334602746,-46.708985637015715,2517.48
31ae0774c17fabd06ff707cc5bde005f,4029.92,2689.9299999999994,-1339.9900000000007,-33.251032278556416,13478,-22.743646919862503,-47.31203571315089,6719.849999999999
31be790e64fc99f8ff48ec2bd18a3104,0.0,241.4,241.4,inf,9690,-23.675120520463548,-46.59061531395744,241.4
31da954dc0855f2495c6310f70a2f931,658.0,3925.0,3267.0,496.5045592705168,13601,-22.37006124500207,-47.38887462828355,4583.0
31e60bf8d103ce47932a85f5562deb16,0.0,181.0,181.0,inf,74590,-16.6125226346468,-49.29609126429586,181.0
31eec405c9bb71dec8e2629a92e764fa,0.0,256.89,256.89,inf,29300,-20.84745965383212,-41.120058261154206,256.89
323ce52b5b81df2cd804b017b7f09aa7,0.0,2554.2000000000016,2554.2000000000016,inf,3306,-23.54465173322405,-46.57571243111453,2554.2000000000016
324583d68897f5ddbaf38f6248322176,0.0,84.0,84.0,inf,15046,-20.77686359976854,-49.36411121795177,84.0
325f3178fb58e2a9778334621eecdbf9,953.4999999999994,28.200000000000003,-925.2999999999994,-97.04247509176717,6790,-23.611175665770713,-46.78672761113588,981.6999999999995
327b89b872c14d1c0be7235ef4871685,1177.0,0.0,-1177.0,-100.0,69005,-3.1316720333175874,-60.0192251345151,1177.0
3289d8c3eef4873f91ce0b1343c0dd58,0.0,199.99,199.99,inf,11701,-24.00892314920891,-46.41912533835567,199.99
328acb143b4a73aad6bee8e734f5d20d,699.98,0.0,-699.98,-100.0,85865,-25.51124719435153,-54.58574137255735,699.98
3296662b1331dea51e744505065ae889,0.0,517.8,517.8,inf,15805,-21.122415018222018,-48.96331895137842,517.8
32b8764b4ef628b53608fc34011fcc13,0.0,8884.0,8884.0,inf,88504,-27.82180315112037,-50.343599326063334,8884.0
32e5635e63cb374eb63afdd242fb6134,910.0,0.0,-910.0,-100.0,22451,-22.978415229717168,-43.23772919271784,910.0
32f1bb9dfa65bc7df5c0d9d95a616be4,0.0,276.39,276.39,inf,4705,-23.621530849176285,-46.69518819682688,276.39
32f83ffe11cd40f7adcf4eef171f52d9,29.99,0.0,-29.99,-100.0,97502,-29.762249215384376,-57.07895237377016,29.99
32fdd5d44ecb43dfd6a24b9369eca144,479.19999999999993,0.0,-479.19999999999993,-100.0,35557,-20.28277684321241,-44.83146841702718,479.19999999999993
3338e7a0710a195872be80e0d2423867,45.0,0.0,-45.0,-100.0,13403,-22.723826526212953,-47.67289783022834,45.0
333c4210e76a1aa2ab817b99437e3ff1,0.0,335.0,335.0,inf,13880,-21.834918641034356,-46.89918572591988,335.0
3340ef1913fb70d28420f6ceb685c339,6731.149999999995,0.0,-6731.149999999995,-100.0,87040,-23.413742909500797,-51.907543291308734,6731.149999999995
334cab711dee080b079fa5779b584783,0.0,1069.7000000000003,1069.7000000000003,inf,9190,-23.67391548382347,-46.53815742287354,1069.7000000000003
33576ec5412fb5905d876f12f33bfde6,1828.0,890.0,-938.0,-51.3129102844639,80040,-25.418049427772548,-49.248773418631316,2718.0
3361277dc30b7cccdb0c286b24219756,2341.08,1563.9700000000005,-777.1099999999994,-33.194508517436375,87015,-23.428319760676164,-51.95833421266875,3905.05
3364a91ec4d56c98e44174de954b94f6,3579.9399999999996,0.0,-3579.9399999999996,-100.0,76804,-8.766194545807494,-63.893565458644154,3579.9399999999996
33a17d60c64393351ebf1ef860f4e0f2,1473.8200000000002,6678.660000000002,5204.840000000002,353.15303089929574,91510,-30.071335028920938,-51.17775102637316,8152.480000000001
33a6f4b1e7cdc205511e76ba1b6e0186,0.0,10295.009999999984,10295.009999999984,inf,7084,-23.42946359631355,-46.54959010802118,10295.009999999984
33ab10be054370c254ddfcf0a6253422,0.0,213.20000000000002,213.20000000000002,inf,22790,-23.012986504226507,-43.46551954103294,213.20000000000002
33ac3e28642ab8bda860a2f693000e78,2012.7100000000005,1648.3200000000002,-364.3900000000003,-18.104446244118634,6717,-23.60945189477959,-46.91753331085016,3661.0300000000007
33c51922b6e3c16b24a8f28e5833c99d,1157.0,5500.87,4343.87,375.4425237683664,86010,-23.31812709264707,-51.157136422828195,6657.87
33cbbec1e7e1044aaf11d152172c776f,0.0,730.6699999999998,730.6699999999998,inf,95705,-29.155674465575085,-51.5130632588741,730.6699999999998
33cbda8716511e27e556dff9d8418bf2,281.7,225.70000000000002,-55.99999999999997,-19.879304224352133,89052,-26.891021758568968,-49.07374245904507,507.4
33d677f27a69b84051204ee4ae76eaca,0.0,165.00000000000003,165.00000000000003,inf,89218,-26.27253092350632,-48.8615316520409,165.00000000000003
33dd941c27854f7625b968cc6195a552,0.0,6787.5,6787.5,inf,29107,-20.354058884014453,-40.301288870722175,6787.5
33fd411ed63a7c2f9005e3f065d9f85d,0.0,24.9,24.9,inf,98290,-28.207322126321763,-53.48483905681858,24.9
34056b8b55c1775a22af2331670a799c,729.6999999999999,5725.700000000003,4996.000000000003,684.6649307934772,16304,-21.437402661479666,-50.076930571981784,6455.400000000002
340636a908b13bbe0f4fb63fbe1d0c03,0.0,601.4000000000001,601.4000000000001,inf,12240,-23.224298357534778,-45.91320082089596,601.4000000000001
343e716476e3748b069f980efbaa294e,360.99999999999994,561.5999999999999,200.59999999999997,55.56786703601109,13033,-22.90493675256665,-47.09708472302028,922.5999999999999
3442033154be05bac582e173ef54fd12,0.0,161.0,161.0,inf,5413,-23.559765879649134,-46.68000930081468,161.0
344223b2a90784f64136a8a5da012e7f,0.0,10.9,10.9,inf,89117,-26.851926679685715,-49.02338253393338,10.9
3442f8959a84dea7ee197c632cb2df15,218.70000000000002,0.0,-218.70000000000002,-100.0,13023,-22.893848032534077,-47.06133702244192,218.70000000000002
34675b28b826facfde119785bf287dc1,21.99,0.0,-21.99,-100.0,85802,-24.966466359942885,-53.466729765315804,21.99
3481aa57cd91f9f9d3fa1fa12d9a3bf7,1663.1400000000003,0.0,-1663.1400000000003,-100.0,13360,-22.997483794858947,-47.50572510550505,1663.1400000000003
3492e68f37fd1df87f4f2f2ea247f445,0.0,787.86,787.86,inf,13322,-23.192903749104506,-47.2753096960776,787.86
34a557286ead8fe75c989e0afcf7d98c,0.0,414.9,414.9,inf,14406,-20.536613759556865,-47.43358387554184,414.9
34aefe746cd81b7f3b23253ea28bef39,8.0,0.0,-8.0,-100.0,81210,-25.444532403869676,-49.32917298963485,8.0
34d1ca11b242c0fee2c834ae8d788566,8454.140000000003,4968.099999999999,-3486.0400000000036,-41.23470867527629,36415,-20.509894537367913,-43.8616875473087,13422.240000000002
34f563c82a85b99ae9e6d60db5fc2e28,0.0,2332.3,2332.3,inf,93700,-29.67704500881413,-51.06040344017741,2332.3
3504c0cb71d7fa48d967e0e4c94d59d9,2349.9400000000005,0.0,-2349.9400000000005,-100.0,9350,-23.680729252163324,-46.44423827270244,2349.9400000000005
35281d148dcf7134bae913c57db4e6da,0.0,119.99,119.99,inf,5171,-23.477638371873436,-46.74921995719647,119.99
353e21e8bf8de2722b4fae1636664b76,0.0,208.0,208.0,inf,92120,-29.949839227216522,-51.16849385835351,208.0
35857757f553273b1056c1cabdace7fb,399.7,54.9,-344.8,-86.26469852389292,14020,-21.201064692224886,-47.802366376021745,454.59999999999997
3586b8580d9c917874e053a1bb37b5ff,917.3999999999996,607.2999999999998,-310.0999999999998,-33.80204926967516,14802,-21.772225708483816,-48.180222226584,1524.6999999999994
35b96509602ec4b7da831b5cd73ff2c2,0.0,558.9,558.9,inf,93040,-29.769156789229083,-51.130249628336905,558.9
35ef5aa32949680f627efec3c23e705c,361.59999999999997,0.0,-361.59999999999997,-100.0,88960,-29.10846525296456,-49.63523203121823,361.59999999999997
35fb511489d9ee3ee27a76debce9df06,320.5,94.0,-226.5,-70.67082683307333,86061,-23.312051474360253,-51.17969767227214,414.5
3606774ec64634822d78dc2db6d37045,119.9,0.0,-119.9,-100.0,9510,-23.61565575708682,-46.57186007842897,119.9
365e445f796710c3431557e85caa25db,1115.0,0.0,-1115.0,-100.0,4083,-23.612920131950528,-46.66202770921538,1115.0
365e4bce19bda0082c3d15d83fdb8bcd,0.0,796.3999999999999,796.3999999999999,inf,9570,-23.63274491727468,-46.56543098226678,796.3999999999999
36890be00bbfc1cdb9a4a38a6af05a69,0.0,1361.3000000000002,1361.3000000000002,inf,6040,-23.569298792364663,-46.78310812662827,1361.3000000000002
36a968b544695394e4e9d7572688598f,6458.439999999996,1883.5300000000025,-4574.9099999999935,-70.83614619010157,11010,-23.933572609891637,-46.329625277598225,8341.969999999998
36f98ad67cc981f50ce8aed093d5783c,0.0,119.4,119.4,inf,85904,-24.711673570658885,-53.747606481343865,119.4
37303482a42fb700d8d127e70a9cd6c8,148.89,0.0,-148.89,-100.0,13070,-22.892057554565948,-47.08244278411783,148.89
373ee4a3a775a733770ca3f790b8b9ac,1257.0800000000002,884.41,-372.6700000000002,-29.64568682979605,22793,-23.000618991095763,-43.40471828456726,2141.4900000000002
37515688008a7a40ac93e3b2e4ab203f,4242.500000000004,1744.1000000000006,-2498.4000000000033,-58.889805539186824,17900,-21.48639335970809,-51.533744143993815,5986.600000000004
376a891762bbdecbc02b4b6adec3fdda,4318.3099999999995,2087.92,-2230.3899999999994,-51.64960366439648,74323,-16.690437557318464,-49.32701527508712,6406.23
376d67b61dce0c990155286e7ae486a4,0.0,94.0,94.0,inf,4815,-23.703808462248517,-46.69129800985499,94.0
3771c85bac139d2344864ede5d9341e3,1433.3000000000004,0.0,-1433.3000000000004,-100.0,18087,-23.459173046685173,-47.40454580051051,1433.3000000000004
377bc18334c78dd2f1535ef22a3ad225,0.0,135.98,135.98,inf,83015,-25.5624037594301,-49.17116237789533,135.98
3785b653b1b82de85ab47dd139938091,114.8,1437.2000000000005,1322.4000000000005,1151.9163763066206,85640,-25.919858316718646,-53.474343929608345,1552.0000000000005
37be5a7c751166fbc5f8ccba4119e043,53714.57,1635.98,-52078.59,-96.95430867267486,4248,-23.612734450685803,-46.598134183130824,55350.55
37dd29b36c458d82f74a953c40c43645,1154.71,3382.2799999999997,2227.5699999999997,192.91164015207278,13480,-22.57072148150254,-47.40309520372463,4536.99
38102b031c2a15e54623d711bfc753d3,427.0,30.0,-397.0,-92.97423887587823,62170,-3.905726996478778,-40.74612755881526,457.0
381c83fdca332ea6afd896da20bf6e4a,3387.0,3968.8,581.8000000000002,17.177443165042817,80010,-25.43364816532121,-49.26917337587714,7355.8
382229d1e840115ffe3dbf5ff460e417,0.0,4096.960000000003,4096.960000000003,inf,23092,-22.870856012007145,-43.543848748962915,4096.960000000003
385799a1cddbd26dfeb9157356a42282,551.9399999999999,0.0,-551.9399999999999,-100.0,4676,-23.661955443864187,-46.678835544350804,551.9399999999999
38874e327ce94d11390b96eb42d61928,3089.95,0.0,-3089.95,-100.0,8577,-23.486111454662215,-46.3667207653171,3089.95
389e45560e33d2d0747f949dcddbc08e,0.0,39.0,39.0,inf,12238,-23.256593496952405,-45.92009307287213,39.0
38af8acfd46ac4a7bf754e8ca6736664,168.0,177.0,9.0,5.35714285714286,4364,-23.65022806110628,-46.670813358686125,345.0
38e679b9e0064cd94c6f035707344dae,3390.29,208.96,-3181.33,-93.83651546032935,86010,-23.31812709264707,-51.157136422828195,3599.25
38e6dada03429a47197d5d584d793b41,596.14,0.0,-596.14,-100.0,4763,-23.669585083295043,-46.71857329234198,596.14
38f276ca6e7cc95a6d1bb55ac9e5550f,24.99,0.0,-24.99,-100.0,17520,-22.239089540413715,-49.925024041830774,24.99
3903c788ded8dc03b5ebab37a2f3e9a1,0.0,119.97999999999999,119.97999999999999,inf,6332,-23.548805967177667,-46.83024045323436,119.97999999999999
391bbd13b6452244774beff1824006ed,0.0,127.8,127.8,inf,13082,-22.841108341963054,-47.10388889500999,127.8
391fc6631aebcf3004804e51b40bcf1e,22229.410000000036,16806.310000000005,-5423.100000000031,-24.396059094685928,14940,-21.757320637712766,-48.829743533437124,39035.720000000045
392353362d22cc2c236e1ee81ff19890,0.0,288.70000000000005,288.70000000000005,inf,89069,-26.796411407228028,-49.09590143933176,288.70000000000005
392e0502231ae2f8b29994ef6398cd77,1562.8000000000002,109.9,-1452.9,-92.96775019196313,18760,-23.034100418770542,-49.16234455805439,1672.7000000000003
392f7f2c797e4dc077e4311bde2ab8ce,0.0,52.0,52.0,inf,21210,-22.843731406376143,-43.30242672582641,52.0
3935fe5fe0f82787a9dcb8deb62be09d,0.0,1681.69,1681.69,inf,4905,-23.67472526324826,-46.75060206710469,1681.69
3968920b9aa752ab98f7d5888c9252f2,0.0,523.3,523.3,inf,17056,-22.353827052221803,-49.101471360124286,523.3
3969863bb8af7f72580b3b1ffd3a17b3,234.77,388.38,153.60999999999999,65.42999531456317,3550,-23.531234542419785,-46.506915082203044,623.15
397c4d0c005b6f41f90098ac724e28cb,0.0,8177.0,8177.0,inf,9182,-23.697396339460553,-46.53032152014561,8177.0
3985a3c45be355a4c57fde108bfabd1c,344.19999999999993,0.0,-344.19999999999993,-100.0,95690,-29.649633636465808,-50.572926219838145,344.19999999999993
3986c0b54f6b748b75e7bd4e092aa3e5,0.0,24.99,24.99,inf,80250,-25.443619109810193,-49.276854859939675,24.99
398cb257329ef7af7f1943a8974a3cbc,0.0,145.9,145.9,inf,40285,-12.988918879886935,-38.48811019919627,145.9
39a5005f2605cbdb4f9ac14485cabfd1,0.0,501.06999999999994,501.06999999999994,inf,14780,-20.556279636011347,-48.57186491314685,501.06999999999994
39c763cca83e654764b7a4a650fb9b7c,306.0,455.0,149.0,48.692810457516345,74563,-16.651041561786958,-49.267609605420546,761.0
39d54ff918774174706fb065d7f9dc07,347.0,1207.69,860.69,248.03746397694528,4243,-23.625807260665148,-46.586376228960596,1554.69
39d61be7a92eb77b7da367bd4845bc0e,0.0,700.5899999999999,700.5899999999999,inf,13420,-22.73595274251212,-47.61839862005817,700.5899999999999
39f776d2974049026ff531fc42ef2a3e,0.0,1084.04,1084.04,inf,74835,-16.71578894009003,-49.274026122404415,1084.04
3a1a1fec38dd360f15fc912e821e169d,425.4,1581.9800000000002,1156.5800000000004,271.88058298072406,2451,-23.49916290388503,-46.64211200009374,2007.38
3a3c180dd702a725bd0ba4117689239e,0.0,41.9,41.9,inf,84600,-26.230550326532914,-51.085925588534444,41.9
3a3e46d10f74d8a6ca76e2b538f106a0,0.0,299.9,299.9,inf,2522,-23.50442216582311,-46.65918306701666,299.9
3a4127e1ba7208ea37044c5092aae170,0.0,1842.6999999999998,1842.6999999999998,inf,8226,-23.55225668420784,-46.53486170808572,1842.6999999999998
3a490ba60afa30ece0e7d50cfe74a4f0,1529.2000000000003,0.0,-1529.2000000000003,-100.0,31365,-19.866057111208963,-44.000745104103494,1529.2000000000003
3a52d63a8f9daf5a28f3626d7eb9bd28,35.0,0.0,-35.0,-100.0,71900,-15.832413589086714,-48.0374552507469,35.0
3a734b715d333a2588a3d54a0c9b8746,2286.52,177.0,-2109.52,-92.25897871000473,6132,-23.55655969075499,-46.798388413323494,2463.52
3a79f35a2344ede41af21267f61d5ec6,186.0,0.0,-186.0,-100.0,13040,-22.93942997754594,-47.05945875329185,186.0
3aa3c89ae3cd482385568be76120f63c,0.0,29.9,29.9,inf,74343,-16.73588063754188,-49.302333067347355,29.9
3ab971ce71839580d2ae5b4e40fe8044,0.0,5002.9,5002.9,inf,3210,-23.60062679626439,-46.54953091064054,5002.9
3ac588cd562971392504a9e17130c40b,0.0,11.9,11.9,inf,13480,-22.57072148150254,-47.40309520372463,11.9
3ade81dab5a172b88e1871c28ae05260,702.9,5048.700000000001,4345.800000000001,618.2671788305593,15076,-20.832044636563623,-49.35334480373748,5751.6
3afc536624bc2e65bddfb5db33cc01f3,0.0,312.0,312.0,inf,30150,-19.92595313663051,-43.92700122120833,312.0
3b15288545f8928d3e65a8f949a28291,8805.229999999987,5256.559999999995,-3548.669999999992,-40.30184333628988,14940,-21.757320637712766,-48.829743533437124,14061.789999999983
3b18f9856c6eb2413eafedb58e9eecd9,0.0,315.0,315.0,inf,9280,-23.640143776337073,-46.51615947521017,315.0
3b872fd4747f01cc56206f2934198618,99.99,2626.75,2526.76,2527.012701270127,14940,-21.757320637712766,-48.829743533437124,2726.74
3bb32fedaa74e4ad20f4ce067733bd31,0.0,103.69999999999999,103.69999999999999,inf,88210,-27.15728166876612,-48.57004704358006,103.69999999999999
3bb548e3cb7f70f28e3f11ee9dce0e59,5205.7699999999995,2484.25,-2721.5199999999995,-52.27891359011251,87040,-23.413742909500797,-51.907543291308734,7690.0199999999995
3bdff180c7e1f6551a643b99c265a120,2222.700000000002,892.1999999999998,-1330.5000000000023,-59.859630179511456,4811,-23.71041906243067,-46.693254411983155,3114.900000000002
3be5841cdcc46de4ed3f9116f104b2c5,599.6,0.0,-599.6,-100.0,6473,-23.48367405026139,-46.86347700284117,599.6
3be634553519fb6536a03e1358e9fdc7,2618.0900000000006,2752.860000000002,134.77000000000135,5.147645802856338,8275,-23.57127586906545,-46.479396724588405,5370.950000000003
3bfad056cf05c00dabe2f895925d83b1,206.64999999999998,0.0,-206.64999999999998,-100.0,6033,-23.56042070790152,-46.77789975633021,206.64999999999998
3bfba5a77604f6dfae7e6dd7aaf65821,0.0,2095.5000000000005,2095.5000000000005,inf,86046,-23.347856068970962,-51.14841421334773,2095.5000000000005
3c010235b7345c92f125d14ee232a76b,0.0,3578.0,3578.0,inf,83800,-25.77038361071312,-49.32480184605347,3578.0
3c03b12bab54d8b37d79d914bfdb1aa0,18.45,4217.889999999999,4199.44,22761.192411924116,25561,-22.768601480710736,-43.37689328166564,4236.339999999999
3c3017960b2dbd72711a61f0400aab8f,968.7999999999998,0.0,-968.7999999999998,-100.0,89251,-26.48669076477055,-49.08123612140746,968.7999999999998
3c487ae8f8d7542beff5788e2e0aea83,3084.0000000000005,6301.699999999998,3217.6999999999975,104.33527885862506,72460,-16.02294658397918,-48.05071815778448,9385.699999999999
3c4e0452bff7a2a788179488d3d77032,1677.5000000000002,2068.900000000001,391.4000000000008,23.332339791356226,83408,-25.36747499672607,-49.184199131513274,3746.4000000000015
3c7c4a49ec3c6550809089c6a2ca9370,1780.480000000001,2253.1599999999994,472.6799999999985,26.547897196261584,3804,-23.499143398150068,-46.48329854879862,4033.6400000000003
